id|code|name|type|parent_id
403044|650101|市辖区|AREA|20328
403045|CHN065001002|天山区|AREA|20328
403046|CHN065001003|沙依巴克区|AREA|20328
403047|CHN065001004|新市|AREA|20328
403048|CHN065001005|水磨沟区|AREA|20328
403049|CHN065001006|头屯河区|AREA|20328
403050|CHN065001007|达坂城区|AREA|20328
403051|CHN065001009|东山区|AREA|20328
403052|CHN065001021|乌鲁木齐县|AREA|20328
403053|650201|市辖区|AREA|20329
403054|CHN065002002|独山子区|AREA|20329
403055|CHN065002003|克拉玛依区|AREA|20329
403056|CHN065002004|白碱滩区|AREA|20329
403057|CHN065002005|乌尔禾区|AREA|20329
403058|CHN065021001|吐鲁番|AREA|20330
403059|CHN065021022|鄯善县|AREA|20330
403060|CHN065021023|托克逊县|AREA|20330
403061|CHN065022001|哈密|AREA|20331
403062|CHN065022022|巴里坤哈萨克自治县|AREA|20331
403063|CHN065022023|伊吾县|AREA|20331
403064|CHN065023001|昌吉|AREA|20332
403065|CHN065023002|阜康|AREA|20332
403066|652303|米泉|AREA|20332
403067|CHN065023023|呼图壁县|AREA|20332
403068|CHN065023024|玛纳斯县|AREA|20332
403069|CHN065023025|奇台县|AREA|20332
403070|CHN065023027|吉木萨尔县|AREA|20332
403071|CHN065023028|木垒哈萨克自治县|AREA|20332
403072|CHN065027001|博乐|AREA|20333
403073|CHN065027022|精河县|AREA|20333
403074|CHN065027023|温泉县|AREA|20333
403075|CHN065028001|库尔勒|AREA|20334
403076|CHN065028022|轮台县|AREA|20334
403077|CHN065028023|尉犁县|AREA|20334
403078|CHN065028024|若羌县|AREA|20334
403079|CHN065028025|且末县|AREA|20334
403080|CHN065028026|焉耆回族自治县|AREA|20334
403081|CHN065028027|和静县|AREA|20334
403082|CHN065028028|和硕县|AREA|20334
403083|CHN065028029|博湖县|AREA|20334
403084|CHN065029001|阿克苏|AREA|20335
403085|CHN065029022|温宿县|AREA|20335
403086|CHN065029023|库车县|AREA|20335
403087|CHN065029024|沙雅县|AREA|20335
403088|CHN065029025|新和县|AREA|20335
403089|CHN065029026|拜城县|AREA|20335
403090|CHN065029027|乌什县|AREA|20335
403091|CHN065029028|阿瓦提县|AREA|20335
403092|CHN065029029|柯坪县|AREA|20335
403093|CHN065030001|阿图什|AREA|20336
403094|CHN065030022|阿克陶县|AREA|20336
403095|CHN065030023|阿合奇县|AREA|20336
403096|CHN065030024|乌恰县|AREA|20336
403097|CHN065031001|喀什|AREA|20337
403098|CHN065031021|疏附县|AREA|20337
403099|CHN065031022|疏勒县|AREA|20337
403100|CHN065031023|英吉沙县|AREA|20337
403101|CHN065031024|泽普县|AREA|20337
403102|CHN065031025|莎车县|AREA|20337
403103|CHN065031026|叶城县|AREA|20337
403104|CHN065031027|麦盖提县|AREA|20337
403105|CHN065031028|岳普湖县|AREA|20337
403106|CHN065031029|伽师县|AREA|20337
403107|CHN065031030|巴楚县|AREA|20337
403108|CHN065031031|塔什库尔干塔吉克自治县|AREA|20337
403109|CHN065032001|和田|AREA|20338
403110|CHN065032021|和田县|AREA|20338
403111|CHN065032022|墨玉县|AREA|20338
403112|CHN065032023|皮山县|AREA|20338
403113|CHN065032024|洛浦县|AREA|20338
403114|CHN065032025|策勒县|AREA|20338
403115|CHN065032026|于田县|AREA|20338
403116|CHN065032027|民丰县|AREA|20338
403117|CHN065040002|伊宁|AREA|20339
403118|CHN065040003|奎屯|AREA|20339
403119|CHN065040021|伊宁县|AREA|20339
403120|CHN065040022|察布查尔锡伯自治县|AREA|20339
403121|CHN065040023|霍城县|AREA|20339
403122|CHN065040024|巩留县|AREA|20339
403123|CHN065040025|新源县|AREA|20339
403124|CHN065040026|昭苏县|AREA|20339
403125|CHN065040027|特克斯县|AREA|20339
403126|CHN065040028|尼勒克县|AREA|20339
403127|CHN065042001|塔城|AREA|20340
403128|CHN065042002|乌苏|AREA|20340
403129|CHN065042021|额敏县|AREA|20340
403130|CHN065042023|沙湾县|AREA|20340
403131|CHN065042024|托里县|AREA|20340
403132|CHN065042025|裕民县|AREA|20340
403133|CHN065042026|和布克赛尔蒙古自治县|AREA|20340
403134|CHN065043001|阿勒泰|AREA|20341
403135|CHN065043021|布尔津县|AREA|20341
403136|CHN065043022|富蕴县|AREA|20341
403137|CHN065043023|福海县|AREA|20341
403138|CHN065043024|哈巴河县|AREA|20341
403139|CHN065043025|青河县|AREA|20341
403140|CHN065043026|吉木乃县|AREA|20341
403141|CHN065091000|石河子|AREA|20342
403142|CHN065092000|阿拉尔|AREA|20342
403143|CHN065093000|图木舒克|AREA|20342
403144|CHN065094000|五家渠|AREA|20342
403145|CHN041001086|郑东新区|AREA|20152
403146|441901|市辖区|AREA|20213
403147|CHN044019002|南城区|AREA|20213
